emotion,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13
triste,-653.7200317,71.21061707,6.880200386,20.51003647,8.238560677,-2.414733648,6.007680416,-7.119925976,-4.884138584,-2.597318649,-1.971122146,-4.220885754,-1.029967308
triste,-636.9011841,46.7730217,-8.414591789,0.001096725,2.435358524,-7.334290981,-10.92023945,-11.32507133,-12.02946091,-0.183017343,-2.984489679,-6.766530037,-1.029600263
triste,-679.8572388,61.58020782,-2.965072632,10.12810326,9.780744553,-0.280073792,-1.213892817,-5.197280407,-6.905564308,-5.093532562,-0.923736572,-4.895258904,-5.83138895
triste,-722.7493896,51.97659683,2.666673183,8.280984879,-3.852984667,-3.2441535,-9.660844803,-8.539496422,-6.608953476,-3.03264308,-9.054113388,-1.911552548,-5.538993835
triste,-735.5239868,60.40944672,-3.443984985,14.03325939,6.590171337,-1.768473864,-1.731574893,-7.569149017,-10.97607708,-3.822176218,-0.996582329,-1.354368448,-1.284480453
triste,-655.2373047,43.46227264,-5.002816677,4.38787365,-4.940769196,-4.590478897,-9.256331444,-11.39656925,-4.461121559,-2.918916702,-6.40666914,-3.533073187,-6.676325798
triste,-594.8537598,63.04405975,-4.543606281,12.32848835,5.895278931,-2.075439692,-13.3299818,-8.39146328,-4.765489578,-8.371957779,1.400717258,-4.760939598,-4.1459198
triste,-587.7536621,29.17433357,-9.301200867,1.713563561,-6.037070751,-12.69398022,-6.614611626,-16.79731178,-9.78038311,-6.46626997,-7.623905659,-6.910489082,-7.905943394
triste,-776.2428589,65.79871368,14.87401676,18.30279541,12.03269196,5.593628407,2.066555262,-4.644863605,-2.89628911,6.472925186,3.134516478,1.025414944,-2.37826848
triste,-714.1134644,49.50808334,-4.29543829,1.124650359,-1.26772964,-10.5221653,-12.54098988,-13.63949585,-6.916054726,-2.084018469,-7.024111271,-3.284147501,-5.498888493
triste,-706.7479858,75.68724823,10.46243572,9.995410919,7.796181679,-0.814142942,-3.867368221,-12.0251894,-5.398387432,-1.686653256,-5.773629189,-4.606047153,1.35649395
triste,-728.815979,60.27626419,16.2576313,18.89187622,11.99357891,6.847895622,4.247721672,-8.179351807,-1.801489353,1.130511045,0.412446588,-2.233187675,-0.148976073
triste,-793.2344971,54.19791412,13.41209984,18.52573204,11.43190956,12.05841637,0.770010352,-7.24734354,-2.326804638,1.838298321,-1.223376989,-1.398666024,3.054112911
triste,-614.7926025,65.31735992,11.48377323,14.28721905,7.112560749,-3.726843357,-4.642434597,-16.08104897,-3.454419851,-0.83285439,-7.229650021,-2.337462902,2.492523193
triste,-695.7952271,56.39343262,23.65302467,20.23284721,7.483917236,7.325062752,3.858451128,2.293926477,-1.458158612,-2.12203598,4.123934269,-1.133762717,-2.265607357
triste,-651.3484497,40.36301422,1.845282555,5.839364529,3.29153657,0.200341761,-0.517104626,-12.33288288,-5.105213642,-2.711261749,-4.297981739,1.810096264,-7.649211407
triste,-726.9537354,69.18695068,10.81909466,12.02765179,11.14647865,4.22709322,-3.037760735,-3.743194818,-0.787861347,0.006319801,1.545339346,-1.575989962,3.276619196
triste,-686.1820679,35.12247086,3.622344494,11.27051258,-7.646807671,-5.226241589,-9.091850281,-11.3835535,-1.361772895,-5.740612507,-3.13401103,-4.609325886,-3.039444685
triste,-620.692688,63.21808243,-0.608943462,15.36163902,14.93391132,1.118174791,2.574111938,0.627171576,-0.623308778,1.793617487,1.465167999,4.162606239,3.247204781
triste,-680.8529053,46.73928833,3.191715002,9.20881176,2.048611164,-5.580173492,-12.64309883,-8.986442566,-4.683905125,-0.890132904,-9.57598114,-4.891093254,-1.241598964
triste,-633.9332275,72.08550262,3.603742361,19.7930088,11.05741787,5.766802788,12.41133785,-4.770554543,-6.415953636,4.799712658,-3.049844027,-1.1222651,6.855703354
triste,-695.7012939,45.88652039,8.123737335,1.516197801,-2.755619526,-4.774905682,1.133378625,-13.75361919,-7.801698685,-3.587055206,-5.604698658,-5.11800909,-6.682653427
triste,-710.8944092,73.40784454,9.818445206,14.05233097,8.829360008,14.78057098,1.716337442,-9.149677277,-2.931113005,6.036692142,6.279176235,-3.799456835,5.985358715
triste,-802.7147827,39.4584198,0.110793658,9.741202354,-2.279144287,2.109850168,-5.17562151,-12.98435879,-3.820227146,-1.740100861,-3.366962671,-3.516937971,-2.158329964
triste,-615.9346313,63.8748436,4.867468357,18.32197762,7.155052662,-1.229327321,4.129071236,-9.456396103,-7.125941753,0.646603644,0.309751421,-3.735776424,-1.212999701
triste,-627.9105835,42.95548248,-7.182909489,-1.817388177,1.449761391,-3.643499136,-9.951973915,-17.44996262,-12.27029991,1.035830975,-2.225991726,-9.607923508,-1.097400427
triste,-638.5683594,44.62284851,0.336673677,9.417308807,6.121398926,1.524373651,-1.062667489,-5.653085709,-5.95657444,-5.230683327,0.047996223,-4.295174122,-2.944332361
triste,-697.2094727,43.80136871,-7.046955585,2.427010298,-8.718297958,-5.130672455,-11.19937325,-13.89150238,-8.867214203,-8.019519806,-8.563376427,-2.52483511,-7.319607258
triste,-711.7861938,59.56720734,0.710944533,15.60370159,6.023351669,-0.162291527,1.246117473,-7.515769005,-12.22847366,-3.97410512,-2.396071672,-2.467366219,-0.061852809
triste,-677.3317871,44.6269455,-5.773077965,6.775191307,-3.20828414,-3.846413136,-7.036619663,-9.984122276,-5.684084415,-0.631041765,-6.123430252,-3.478182316,-6.17036438
triste,-606.0394287,68.29272461,2.305354595,13.42763519,6.591050148,2.468417883,-15.65362358,-6.754983425,-2.799420118,-8.688130379,2.228029251,-2.64384675,-3.878522873
triste,-601.3113403,20.89505577,-9.512454033,-2.490802288,-8.214500427,-15.52289677,-6.532657146,-18.26788712,-9.641226768,-5.123625755,-8.32698822,-6.163825512,-6.962452888
triste,-745.762085,75.93883514,17.74837875,21.57712746,10.45066071,2.791277409,3.192410469,-5.059120178,-0.301116288,7.256988525,3.670541286,2.958894014,-1.576916933
triste,-743.12323,53.7240181,-2.647397995,2.672757387,1.937209129,-8.898521423,-13.27268791,-11.37347221,-5.67518425,-0.247443333,-6.451386452,-3.006158352,-4.756921291
triste,-623.4519043,74.17572784,-2.198365927,14.11674881,7.719450474,-9.593445778,-5.954731464,-13.52862453,-9.130252838,-1.446136832,-7.546154499,-0.277179003,0.692259252
triste,-726.4679565,71.16439819,14.98006535,19.13640594,12.12537003,7.047560692,0.295814425,-8.836230278,-2.56616807,1.85023129,3.125436544,-7.390642166,1.914436102
triste,-818.4442139,65.69396973,22.81137657,25.59453964,16.57481766,14.8116169,3.628811598,-5.507266045,0.515533209,7.207807064,0.210915282,2.867778778,4.398376465
triste,-617.0358887,68.70588684,13.19630718,7.487180233,3.85834384,-0.456149966,-5.692604065,-13.7140398,-0.230383247,0.052973166,-7.074250698,-2.874169111,1.605985641
triste,-701.4494629,57.68949127,23.8859787,19.44390678,10.07802868,8.518082619,5.960867405,3.055275917,-2.089197397,0.864703894,4.238538742,-0.425576955,-0.609722376
triste,-630.5621338,49.77189636,-5.798749447,5.417122841,1.314827681,-5.431840897,-4.928271294,-17.32733727,-9.391615868,-4.03316164,-9.023097038,-0.597068191,-9.27023983
triste,-710.9203491,65.23079681,9.849815369,9.7653265,7.416047573,1.925798416,-5.458785534,-5.674679279,-3.512467861,0.180847272,0.37560159,-3.52329874,4.993267059
triste,-676.4511108,41.66677475,8.428701401,10.83590889,-5.05544138,-2.925775766,-9.881305695,-10.14949703,-2.463604927,-6.146785259,-3.220546246,-3.477648258,-2.676034689
triste,-623.3834839,76.78317261,0.672997057,16.06223488,15.72155285,0.56203115,3.715482473,-2.226415396,-2.460666418,2.330016136,-0.335236579,-0.729415059,-0.876746416
triste,-685.2004395,46.10190201,5.398835659,11.13890934,0.948657215,-6.541600704,-14.70966053,-7.681993008,-5.788790226,-2.589361191,-10.08715343,-4.620599747,-2.875096083
triste,-590.1187134,64.28955841,-2.436485767,14.26932144,7.102039814,4.480053902,7.944392204,-4.030771732,-7.172328949,4.212893963,0.736655772,-1.415832281,6.247197628
triste,-680.1330566,48.99813461,4.397506237,-0.024485983,-2.258320093,-4.969913483,-0.088939011,-14.17777348,-10.82166576,-2.404304743,-6.108201504,-4.338123322,-5.686322212
triste,-732.8712769,77.67089081,16.07962608,22.83059883,9.022007942,13.97975445,4.348590374,-3.443725586,-3.215895176,2.078050137,6.349280834,-0.532810688,6.028025627
triste,-795.2818604,44.76905823,-1.890998125,13.64199638,-0.082623415,5.293716431,-6.862939358,-14.35124493,-8.375110626,-0.114325285,-3.037451029,-5.556241512,-2.84040451
triste,-635.8742065,65.1251297,2.357157946,18.70711517,9.498400688,-1.452269554,5.06899786,-7.273275375,-8.002488136,-1.284075022,-0.783543944,-5.03220892,-0.473092765
triste,-620.4434204,45.24544525,-5.394941807,-2.395545721,-0.548736215,-2.947952032,-9.99221611,-17.27906799,-12.36699486,1.558932543,-4.187515259,-10.53431702,0.466633409
triste,-648.4957886,49.664608,0.015854938,11.48988247,7.758654594,1.638757825,-0.429898828,-5.702271938,-5.182213306,-5.32965517,-0.420682997,-3.806378365,-3.379723072
triste,-691.5772095,50.58703232,1.9681288,6.796750546,-6.711706638,-3.231037855,-10.17475319,-6.729512215,-8.149476051,-6.383831501,-5.33528471,-3.738481522,-4.235774994
triste,-669.9194946,62.42622375,0.902356565,16.83358192,7.811779499,-1.847559094,-0.91065383,-7.485838413,-9.419271469,-1.507419705,-2.440095901,-2.624328852,-0.14111504
triste,-660.4894409,47.49845886,-9.866229057,6.096144199,-9.001066208,-6.443757534,-10.15541172,-13.96302414,-9.411343575,-3.98059845,-7.930611134,-2.451430798,-7.068347454
triste,-521.3484497,60.81916046,-14.17077255,-1.865767241,-1.60618937,-7.071462631,-17.54003906,-16.65519333,-16.62326622,-19.60672569,-4.827207088,-8.681572914,-10.23479271
triste,-542.5444336,20.91183281,-21.31702042,-0.60956043,-7.505917549,-15.84893417,-9.214830399,-17.79597473,-8.568598747,-1.789705515,-5.999583721,-3.980407,-2.787560701
triste,-744.0061646,71.92842102,13.54523754,21.1000042,9.078999519,2.077486277,-0.550198913,-1.573143363,-0.371769071,0.946813226,1.227436781,0.784495413,-2.225965023
triste,-507.7749023,14.44253159,-37.94604492,4.350551605,-2.158802509,-20.19325066,-3.352004766,-12.81708908,-8.309453964,6.769407749,-11.51656532,2.681131363,5.768932819
triste,-595.3762817,73.6309433,-8.953108788,14.37115955,13.75057316,-11.53772736,-16.59273529,-8.307069778,-17.77959442,-9.041085243,-12.12789536,-7.349820614,-2.775770664
triste,-634.7531738,61.1193428,-8.018819809,16.06385422,10.38035488,-4.260995865,-4.964818954,-17.89735031,-1.943861485,3.069190741,-7.430210114,-4.757813931,-0.316205919
triste,-708.2432251,84.34302521,6.372413635,23.96591187,18.19172859,5.16745472,-8.311118126,-8.154004097,-8.851385117,-2.021290064,-0.288564444,-8.614776611,0.12835218
triste,-515.4181519,55.97775269,-8.318169594,13.66586018,8.768180847,-11.59491539,-5.418419838,-18.49113274,-5.277202129,-1.560943127,-8.36598587,-3.296474695,1.578660607
triste,-602.8457031,49.07702637,8.125839233,8.178539276,2.220132113,3.380285025,-1.66559577,-1.784265995,-4.680448532,-5.148762226,-0.039670944,-0.967854381,-1.686642408
triste,-526.0479736,45.47058105,-17.03386116,2.015337467,-4.919188499,-13.45851803,-6.982325554,-10.99063969,-12.98894215,2.900250435,-6.611744881,-0.210195214,-2.234896898
triste,-670.4897461,69.14566803,1.474560857,14.17792797,8.403369904,0.877410948,-6.597730637,-5.400931835,-3.916915894,-1.644307017,0.575807452,-3.736876249,4.992706776
triste,-620.2272339,32.41126251,-6.047255993,5.813398361,-11.22289562,-5.795475006,-11.08618355,-12.89924717,-3.426403284,-4.613021851,-2.950674534,-2.615511894,-5.79479599
triste,-568.3964844,57.71993256,-0.546427131,14.22149563,12.09250546,-0.092206776,2.213912964,0.097624756,-2.288148165,1.919282317,0.036041908,4.603674889,2.311544895
triste,-610.1378174,55.01986313,-13.82191086,11.33561707,-0.438446194,-11.67382622,-19.71941948,-17.08283615,-6.096430302,-0.500867724,-13.30146408,-3.547922373,3.007465363
triste,-541.9864502,58.27122498,-9.036556244,8.3232584,11.54316521,6.102736473,2.212380648,-9.480305672,-7.110377789,9.199944496,4.151488304,-0.713483453,6.472841263
triste,-508.3378296,28.12247467,-29.69860268,-7.485641956,-13.07884216,-13.52077579,-11.18885803,-14.84607983,-18.33894539,-5.761451244,-0.541320503,-10.45625687,4.488850117
triste,-527.9238892,47.09509659,3.18271184,14.73071289,8.61114502,3.370312929,-9.218029976,-4.866900444,-3.362640619,-6.132168293,-1.957122803,-4.739738941,-2.97584343
triste,-668.1253052,42.33423615,-11.87465572,8.760902405,-2.513676643,-14.84321213,-11.37577248,-17.02995872,-12.10038567,-3.292598486,-9.500824928,-0.271002471,-5.134672642
triste,-513.2593994,63.32892227,-16.94801331,12.48666286,11.19723988,-9.55427742,-16.11652756,-2.547124147,-22.79711723,-7.508476257,0.387567997,-13.84636784,-5.488901615
triste,-626.1461792,47.94138718,-9.49505806,1.125753641,2.470952988,-6.917660713,-10.23154163,-9.482229233,-13.8571825,-1.332144737,-4.182008266,-8.551515579,-1.692112684
triste,-572.661377,52.09275818,-4.17610836,9.572338104,8.085082054,-0.380038232,-7.007432461,-10.75774574,-9.967216492,-6.375484467,-2.674930096,-4.765481472,-2.052202702
triste,-565.9160156,38.28808975,-21.67453003,0.487956613,-11.63836384,-16.37264061,-13.28274441,-18.34913063,-14.48088932,2.173421383,-10.48136711,-6.194522381,3.608100891
triste,-627.470459,50.89054871,-4.893385887,10.5070715,3.704109907,-3.614305973,-8.667971611,-7.146424294,-15.13548279,-4.434601784,-2.204540968,-6.959075928,0.331161112
triste,-678.1069946,53.82852554,-5.61364603,8.015997887,-4.945122242,-4.498035431,-10.07959175,-11.96143055,-9.157068253,-3.423135281,-6.893020153,-3.242536783,-6.774326324
triste,-475.9226685,50.10410309,-8.678971291,5.361173153,-0.93635428,-3.215334892,-14.80856419,-14.46217155,-10.16400242,-13.61240482,-2.958193541,-10.30652428,-10.03011894
triste,-499.6815491,17.45850754,-14.90823269,-2.70582819,-10.53885555,-10.71295357,-4.093467712,-12.20135593,-7.932540894,-0.631634951,-1.822284341,0.68342346,1.665429592
triste,-758.1039429,72.20432281,5.951683044,24.84687614,13.79618931,4.64166832,-4.295748711,-1.460827589,-0.665769517,1.188372612,2.165728092,0.29180789,-1.672888994
triste,-696.2595215,35.22262573,-15.29575253,4.252719879,-4.78296566,-15.92798519,-9.556318283,-14.18861771,-5.714736462,5.333010674,-6.500999928,-0.232086003,0.924207211
triste,-600.7875366,60.50648117,1.667943358,12.63104057,10.28322411,-10.62015915,-9.325543404,-4.671535015,-10.27534199,-1.973968148,-6.629714966,-6.846423149,-0.1280251
triste,-631.4387207,57.50896835,-4.290872097,16.42925835,8.865189552,-2.97108531,-2.071847439,-16.99739647,-5.970225334,2.649416685,-4.569935799,-3.331047773,0.792508543
triste,-691.7236328,72.82427216,1.582387328,23.95773697,20.14906502,3.805926561,-10.9254961,-5.849653721,-5.666182518,-1.864018321,-3.050662041,-8.811733246,-2.926362753
triste,-547.8120728,62.27716446,-11.83058357,14.23929596,9.860280991,-10.69450951,-12.24324131,-25.70190048,-4.60569334,2.751661539,-5.753947258,-2.851224422,2.586172581
triste,-543.4214478,60.65815353,6.381574631,11.68816566,5.071130276,1.041014075,-4.234133244,-3.10644269,-7.583527565,-5.219931602,-0.658736527,-2.168323278,-1.935039759
triste,-490.7033081,39.53820419,-27.37710381,-6.78422308,-8.225099564,-17.43452835,-10.18745613,-16.87587738,-12.71745014,3.846430302,-10.29947186,-1.790491819,-6.194674015
triste,-677.9580688,60.66542053,8.309715271,15.88535595,8.44233799,2.632707834,-6.572647095,-3.821653128,-0.530430734,-1.337576032,1.083158016,-2.346951246,2.599600792
triste,-678.9606934,42.61631393,-6.071117878,10.16926956,-7.242934704,-6.26559782,-9.719106674,-11.4770174,-4.314125061,-1.515793204,-4.784275055,-1.029895425,-4.664544106
triste,-565.0858765,55.99913025,-0.302586466,11.0041666,12.39129639,1.719544291,1.869341969,0.569585085,-2.220969915,3.108042955,0.539605498,2.927861214,1.882249951
triste,-635.1396484,49.86697769,-6.909384251,8.639955521,-0.92449671,-7.450250626,-15.98248768,-11.82167625,-6.313792229,2.508079529,-12.21346951,-6.009837151,3.342770815
triste,-557.6590576,55.78794479,-8.522722244,12.1110096,9.804059982,1.155683756,3.054005384,-6.903961182,-8.128246307,5.953220367,1.141959429,-1.409836769,5.407527924
triste,-481.6116333,28.26257706,-25.96779633,-2.858185768,-10.42297935,-15.47444725,-13.35470295,-16.74672699,-18.46436501,-5.066851139,-2.209853649,-12.45692539,1.08837533
triste,-649.3551025,67.22550964,1.571897149,17.73428917,8.385168076,7.016020298,-5.867928505,-4.749009132,-3.760590315,-5.619370461,1.367544889,-1.77700305,-2.398799896
triste,-484.497467,25.88142204,-31.88225174,-4.438724518,-10.47203159,-24.52500153,-11.5789032,-19.88917542,-22.44584846,-0.753273726,-14.09810162,-0.574627876,-0.105032496
triste,-521.1419678,61.02581024,-13.60583878,11.49663925,11.71062946,-9.045495033,-15.82731533,-5.482374191,-22.64230156,-5.285038948,1.932635069,-14.48797607,-3.946746588
triste,-606.6038818,40.64185715,-11.01061153,3.731564999,1.423529148,-9.569743156,-12.94285297,-11.45048714,-12.88331604,-3.01372242,-5.402591705,-6.8831563,0.027019234
triste,-611.8728638,51.07888412,-9.759367943,5.891848087,7.677301407,0.135026157,-4.767366409,-9.383155823,-6.818450928,-3.621819019,-3.010514259,-5.426914215,-2.025882721
triste,-578.7687988,50.48025513,-11.82615662,3.023091316,-10.38179588,-13.91026497,-5.369832039,-13.44275475,-10.33056545,-0.733977497,-8.612446785,-2.160672188,0.970561743
triste,-620.2677612,54.99325562,-5.729505062,13.7254734,3.938452959,-2.741892099,-6.817739964,-9.286635399,-18.48010826,-4.893464565,-2.27259779,-7.261101723,0.361460239
triste,-662.659729,43.95870972,-6.310630322,4.213038921,-6.307641983,-4.728419781,-11.08701515,-14.50921917,-10.57853317,-4.657006741,-8.425255775,-3.950235844,-9.419880867
triste,-423.6593628,52.21375275,-10.56829643,7.056441307,5.606814384,-0.745992005,-12.402915,-15.22350407,-13.14803982,-11.94320202,-2.715424299,-9.729538918,-4.771810532
triste,-451.3595276,4.621762753,-29.53209496,-7.478778362,-13.87837315,-19.61439323,-13.99275112,-20.34825897,-9.624732971,-4.336582184,-6.322938919,0.936546266,7.387649536
triste,-718.7960815,57.30208206,7.23060894,20.15908051,6.042260647,0.995784163,-1.65104866,-3.70174408,-0.468685061,0.65294385,2.240543842,-0.445494086,-2.547026396
triste,-514.461853,27.29788017,-20.663517,-2.780613184,-8.103602409,-16.99245453,-7.124987602,-13.5659771,-7.092171192,0.298864633,-13.81172943,-5.565673351,2.603138924
triste,-566.9408569,55.19984818,2.693986654,10.32644176,8.528309822,-2.536035538,-14.19837856,-8.470000267,-10.112607,-6.475811481,-8.49851799,-6.310804367,1.286513567
triste,-664.993042,59.32387543,-1.174252152,15.87974739,9.956026077,-0.613114357,1.143477559,-11.94270325,-3.573247194,5.290234089,-7.26920414,-1.560009599,-0.020122431
triste,-708.5313721,71.50528717,4.005207539,22.02715111,16.01622581,5.842576027,-9.575227737,-8.601708412,-8.305999756,-0.134059206,-3.70590806,-10.6069479,-3.664412498
triste,-597.3417969,54.92214584,13.85703754,15.08715534,6.475436211,-1.837902546,-7.180592537,-15.21652699,-0.942927599,-0.908593357,-7.00191021,-1.641847014,2.178745985
triste,-576.2424927,45.64187622,8.173526764,8.683462143,0.267506212,-1.598976731,-0.080034345,-7.061020851,-8.408967018,-7.136773109,-2.768546343,-0.472628653,-4.431488514
